album_id,album_comments,album_date_created,album_date_released,album_favorites,album_listens,album_title,album_tracks,album_type,artist_name
10346,1,01-11-2011,08-10-2011,1,11895,"Live at WFMU on Transpacific Sound Paradise October 8th, 2011",7,Radio Program,Canzoniere Grecanico Salentino
10347,0,01-11-2011,00-00-0000,0,32719,FAIT TARZAN & VIVE LA FRANCE,33,Album,Misiaczek
10348,0,01-11-2011,27-10-2011,2,13545,Live on Talk's Cheap WFMU Oct 27th 2011,5,Radio Program,Peaking Lights
10349,0,01-11-2011,19-10-2011,0,7571,"Live at WFMU on Duane's Show October 19, 2011",4,Album,The Stepkids
10350,3,02-11-2011,00-00-0000,2,4454,Red River EP,3,Album,Tickle
10351,0,02-11-2011,16-10-2011,0,5116,"Live at WFMU on Beastin' the Airwaves with Keili on October 16, 2011",7,Radio Program,Alan Watts
10354,0,02-11-2011,25-10-2011,0,3312,"Live at WFMU on Marty McSorley's Show on October 25, 2011",2,Radio Program,Guardian Alien
10355,0,02-11-2011,27-10-2011,1,2357,"Live at WFMU on Talk's Cheap, Oct 27th 2011",6,Radio Program,Pujol
10356,0,02-11-2011,23-10-2011,0,6107,"Live at WFMU on Beastin' The Airwaves with Keili on October 23, 2011",11,Radio Program,Heaven's Gate
10357,0,02-11-2011,01-01-2011,0,2161,Guardians Of The Flame,1,Album,Arabian Horses
10359,0,03-11-2011,00-00-0000,0,6882,If / Then,4,Album,Glass Boy
10360,3,03-11-2011,01-01-2009,0,1197,Casual Pustule Lingo,9,Album,Lambs Gamble
10361,8,03-11-2011,00-00-0000,19,471199,The Four Seasons (Vivaldi),12,Album,John Harrison with the Wichita State University Chamber Players
10362,0,03-11-2011,29-10-2011,0,1050,"Live at the WFMU Record Fair, Oct 29th 2011",5,Live Performance,Prince Rama
10363,1,04-11-2011,00-00-0000,1,11130,Les Digitales,31,Live Performance,Audio K
10366,0,04-11-2011,00-00-0000,0,5406,Treble,23,Album,Tone Poets
10368,0,05-11-2011,05-11-2011,1,12067,October 2011,5,Album,Clinical Archives Mix
10369,0,05-11-2011,05-11-2011,1,15419,2 high fidelity songs 4 headphones,2,Album,Origami Repetika
10370,0,06-11-2011,00-00-0000,0,1906,Cooler Heads Prevail,3,Album,Sky Thing
10371,0,06-11-2011,00-00-0000,0,816,Games of Chance,1,Album,Mincemeat or Tenspeed
10372,0,06-11-2011,15-11-2011,2,13552,Peace Love & Alienation,4,Album,The Prefab Messiahs
10374,1,06-11-2011,00-00-0000,0,8756,Addicted To Radio Dot Com Mixtape,4,Album,Nat Roe
10375,0,07-11-2011,01-01-2003,0,5406,Live Lumps Festooned with Garbage,8,unknown,Lovely Little Girls
10376,0,07-11-2011,00-00-0000,0,872,Einstein,1,Album,OsO El roTo
10380,0,07-11-2011,27-10-2011,0,216,Blind Alley/Orphan Drug (single),2,unknown,Wrist
10382,0,07-11-2011,00-00-0000,0,1943,UTOPIA = NO PLACE,4,Album,Prince Rama
10383,0,07-11-2011,00-00-0000,0,2254,"LIVE on My Castle of Quiet, 10.21.2011",2,Album,Mister Matthews
10387,0,08-11-2011,12-01-1999,1,7873,Introduction To Humanity,14,Album,All Scars
10388,0,08-11-2011,08-11-2011,0,1022,WHNZ:33:JPOTPD,3,Album,Lambs Gamble
10392,0,08-11-2011,01-01-2010,0,1906,Gut Rot,8,Album,Hot Garbage
10393,0,08-11-2011,17-11-2011,0,22651,"Live from WFMU's Transpacific Sound Paradise broadcast from Barbés September 17, 2011",6,Live Performance,Ben Holmes and Patrick Farrell
10394,0,08-11-2011,00-00-0000,11,52222,"Love, death and a drunken monkey",7,Album,The Freak Fandango Orchestra
10395,0,09-11-2011,04-10-2011,0,516,"Live at WFMU on Brian Turner's Show on October 4, 2011",4,Radio Program,Key of Shame
10396,0,09-11-2011,02-11-2011,0,5234,"Live at WFMU on The Evan ""Funk"" Davies Show November 2, 2011",10,Radio Program,The Bon
10397,0,09-11-2011,00-00-0000,0,3300,Morose Love Poems,14,Album,Yerri
10398,0,09-11-2011,29-10-2011,0,2620,"Live at the 2011 Record Fair on the Cherry Blossom Clinic with Terre T. on October 29, 2011",7,Radio Program,The Sediment Club
10399,0,09-11-2011,29-10-2011,0,3142,"Live at the 2011 Record Fair on Cherry Blossom Clinic with Terre T. on October 29, 2011",6,Radio Program,The Black Hollies
104,1,26-11-2008,01-01-2006,1,421,II,0,Album,Black Pus
10400,0,09-11-2011,00-00-0000,1,10883,"Live at the 2011 Record Fair on October 30, 2011",5,Live Performance,CSC Funk Band
10402,0,09-11-2011,01-04-2012,0,2731,Untitled K-Holes LP 2012,1,Album,K-Holes
10405,1,10-11-2011,09-11-2011,38,261421,Tales Of A Dead Fish,6,Album,The Freak Fandango Orchestra
10406,0,10-11-2011,10-11-2011,0,1050,Zellrasen,4,Album,Zellrasen
10408,0,10-11-2011,28-10-2011,5,78049,B 2.0,51,Album,Tortue Super Sonic
10410,0,11-11-2011,17-10-2011,1,3969,Bad Panda #104,3,Album,Jiony
10411,3,11-11-2011,26-09-2011,2,11272,Bad Panda #105,5,Album,Kodak To Graph
10412,0,12-11-2011,24-01-2012,0,640,Land Lines,1,Album,Starving Weirdos
10413,0,12-11-2011,00-00-0000,0,4886,'To You' - digital single,1,unknown,Black Math
10415,0,13-11-2011,00-00-0000,0,5797,Let It Go,3,Album,Orca Team
10416,0,13-11-2011,00-00-0000,0,4667,Stoner Romance,4,Album,Erik Gage
10417,0,13-11-2011,13-11-2011,0,1160,live the dream,7,Album,The Rories
10418,0,13-11-2011,00-00-0000,0,516,Explosion de l'ego dans une  mercerie de conscience autodidacte,15,Album,Les elfes digitaux perdus dans le Haut Var
10419,0,13-11-2011,14-11-2011,0,6306,Devoured By Saturn,11,Album,Floating Spirits & Silent Strangers
10420,1,14-11-2011,11-11-2011,1,24223,Got the Vibes - The Complete Collection,7,Album,The Courier
10422,0,14-11-2011,28-07-2011,0,644,Soulless Music,2,Album,Fleshtone Aura
10423,0,14-11-2011,16-02-2011,0,440,Fleshtone Aura,2,Album,Fleshtone Aura
10424,0,14-11-2011,00-00-0000,0,3467,Eggy Tape,3,Album,Sad Horse
10425,0,14-11-2011,07-07-2011,0,1481,Flestone Aura Live,8,Album,Fleshtone Aura
10431,0,15-11-2011,15-11-2011,0,537,It Hurts To Breathe OST,1,Album,alright lover
10432,1,15-11-2011,00-00-0000,1,17782,Live at Café OTO (Tusk Weekend),3,Live Performance,Steve Gunn
10434,0,16-11-2011,10-11-2011,2,2048,Leïla Day,14,Album,Audio K
10435,0,16-11-2011,16-11-2011,0,1834,Dreemer (single),1,Album,Phemale
10436,0,16-11-2011,11-10-2011,0,369,27 EP,3,Album,Scarletins
10437,0,16-11-2011,14-11-2011,5,42707,"Live at WFMU on Irene Trudel's Show on November 14, 2011",10,Radio Program,Alash Ensemble
10438,0,16-11-2011,08-11-2011,0,1361,"Live at WFMU on Brian Turner's Show on November 8, 2011",7,Radio Program,Call of the Wild
10439,0,16-11-2011,00-00-0000,1,11735,KONTRAST,8,Album,KVZE
10440,0,16-11-2011,20-04-2010,0,15788,Mark It Zero,10,Album,Opio
10442,1,16-11-2011,07-01-2009,5,16375,Keep the Fire,6,Album,Jenny Mayhem
10443,0,16-11-2011,16-10-2011,0,10267,1+e,7,Album,Kevin Bryce
10444,0,17-11-2011,00-00-0000,1,1579,A Sound Map of the Housatonic River,1,Album,Annea Lockwood
10445,0,17-11-2011,00-00-0000,1,6086,Sounds from the Book of Bean,7,Album,Alison Knowles
10446,0,17-11-2011,00-00-0000,0,11505,Techno Service (#1),3,Album,Ergo Phizmiz
10447,0,17-11-2011,00-00-0000,0,826,Live at Café OTO - 15 October 2011,1,Live Performance,The Hunter Gracchus
10448,0,17-11-2011,00-00-0000,0,5206,Live at The Rivoli 10/25/2011,9,Live Performance,Obits
10449,0,17-11-2011,00-00-0000,0,12163,volume 1,8,Album,Krebs
10450,4,17-11-2011,00-00-0000,10,130511,"Selections, Fall 2011",20,Live Performance,The Concert
10451,1,18-11-2011,00-00-0000,1,5701,MFW,18,Album,M F W
10452,0,18-11-2011,16-11-2011,0,634,Living Under Radiation: The Role of Arts After 3.11 Fukushima,1,Live Performance,Otomo Yoshihide
10453,1,19-11-2011,00-00-0000,1,36809,U.S. GIRLS ON KRAAK,1,Album,U.S. Girls
10455,0,20-11-2011,00-00-0000,0,4536,Cosmos Remixes EP,15,Album,Jakub Nox Ambroziak
10456,0,21-11-2011,21-11-2011,0,540,weeping,2,Album,last king of poland
10457,0,22-11-2011,00-00-0000,0,3448,Cage à Babouins,11,Album,Benjamin Bret
10458,0,22-11-2011,08-11-2011,1,9975,Case Closed,14,Album,BADLUCK
10459,0,22-11-2011,21-11-2011,0,3166,"Live at WFMU on Liz Berg's Show November 21, 2011",3,Radio Program,Nymph
10460,2,22-11-2011,10-11-2011,0,28480,"Live at WFMU on Three Chord Monte with Joe Belock November 10, 2011",7,Radio Program,Jackie & The Cedrics
10461,0,22-11-2011,10-11-2011,1,2885,"Live at WFMU on Three Chord Monte with Joe Belock November 10, 2011",6,Radio Program,The Fadeaways
10462,0,22-11-2011,20-02-1993,0,1101,"WGNS session Feb. 20, 1993",2,Album,Smooch
10464,0,22-11-2011,01-04-1993,0,3585,Smooch Instrumentals,4,Album,Smooch
10465,0,22-11-2011,13-05-1992,0,2052,Practice Tape,13,Album,Smooch
10470,0,24-11-2011,23-11-2011,0,6756,Fantastic Planet,1,Live Performance,Silver Process
10471,0,24-11-2011,24-11-2011,2,10970,Corty Meets...,11,Album,Corty
10474,2,25-11-2011,23-11-2011,4,19868,Ernest,11,Album,Volfoniq
10476,0,25-11-2011,00-00-0000,0,5854,Pictures On The Wall,5,Album,Lab Coast
10477,0,25-11-2011,00-00-0000,0,3657,No Escape/Lucidity,3,Album,Trace Figures
10479,0,26-11-2011,00-00-0000,1,1056,la serena del Señor pelugre,1,Album,Maxi Prietto
10480,0,27-11-2011,28-11-2011,0,24636,Five episodes from Le garage hermetique,5,Album,Di Bos
10481,0,27-11-2011,00-00-0000,0,303,Mystery Speaker Trips,2,Album,Sound Confirmer
10482,3,27-11-2011,30-11-2011,1,14329,Classwar Karaoke - 0016 Survey,58,Album,Classwar Karaoke
10483,0,27-11-2011,01-06-2006,0,11669,I,4,Album,The Worthless Recluses
10484,3,28-11-2011,00-00-0000,13,128565,Egress,11,Album,Podington Bear
10485,0,28-11-2011,30-11-2011,0,593,Bob Ostertag - 'Say No More' Volume 1,2,Album,Classwar Karaoke
10488,0,28-11-2011,28-11-2011,1,9045,Eyes Handcuffed EP,11,Album,Min-Y-Llan
10489,0,28-11-2011,00-00-0000,1,4222,Unicorn dream,8,unknown,uiutna
10490,0,29-11-2011,01-12-2011,10,808021,Bonus Beat Blast 2011,74,Album,dublab
10491,0,29-11-2011,22-11-2011,0,4018,"Live at WFMU on Diane's Kamikaze Fun Machine November 22, 2011",7,Radio Program,The Might Could
10492,0,29-11-2011,28-11-2011,0,4450,"Live at WFMU on Irene Trudel's Show November 28, 2011",5,Radio Program,Misty Roses
10498,0,30-11-2011,00-00-0000,0,2610,La Mémé,3,Album,Crank sturgeon & Oso El roTo
10499,0,30-11-2011,24-11-2011,1,8989,Soundtrack For A Game Of Chess [LCL10],13,Album,Karpov Not Kasparov
105,0,26-11-2008,01-06-2006,1,801,III: Metamorpus,0,Album,Black Pus
10500,0,30-11-2011,28-11-2011,6,105913,Bad Panda #109,1,Album,Beat Culture
10501,0,30-11-2011,09-10-2011,0,2048,"Live at WFMU on Beastin' the Airwaves with Keili October 1, 2011",7,Radio Program,Deaf Wish
10502,0,30-11-2011,29-11-2011,5,5543,"Live at WFMU on Brian Turner's Show on November 29, 2011",4,Radio Program,Wooden Shjips
10503,1,30-11-2011,15-11-2011,0,454,"Live at WFMU on Brian Turner's Show on November 15, 2011",1,Radio Program,Daniel Menche
10504,0,30-11-2011,00-00-0000,0,391,King Conversion,2,Album,Lougow
10505,0,30-11-2011,15-11-2011,0,437,"Live at WFMU on Brian Turner's Show on November 15, 2011",1,Radio Program,Chop Shop
10506,0,30-11-2011,00-00-0000,0,2265,soloVIOLA,1,Album,John King
10507,0,30-11-2011,00-00-0000,0,590,Kosmos Prelude,1,Album,John King
10508,0,30-11-2011,00-00-0000,0,797,Duelocity Live,1,Album,John King
10509,0,30-11-2011,22-11-2011,0,3830,"Live at WFMU on Brian Turner's Show on November 22, 2011",4,Radio Program,"C. Spencer Yeh, Nate Wooley, and Ryan Sawyer"
10510,0,01-12-2011,01-12-2011,1,9343,November 2011,5,Album,Clinical Archives Mix
10511,0,01-12-2011,06-12-2011,0,2942,Favorites 03: Daniel Strange,13,Album,Benji Cossa
10514,1,01-12-2011,01-12-2011,1,50695,Detonate,7,Album,Stickfigure
10515,0,01-12-2011,01-11-2011,0,15201,S/T,1,Album,Jack Ruby
10516,0,01-12-2011,01-12-2011,0,13560,New Album,15,Album,Tracky Birthday
10517,0,01-12-2011,00-00-0000,0,6073,This is thunder strike,10,Album,Manueljgrotesque
10518,0,02-12-2011,07-02-2012,0,32377,Selected C-Sides,3,Album,Curha
1052,0,04-12-2008,01-11-1997,0,8534,Live at WFMU on Stork's Show on 11/1/1997,7,Radio Program,Bardo Pond
10523,1,03-12-2011,01-07-2009,4,7450,Lumen tähden,27,Album,Kuupuu
10525,1,04-12-2011,00-00-0000,0,23046,THE ANANAS,11,Album,The Ananas
10526,0,05-12-2011,21-08-2010,0,4730,"Start Dencing Dad, Start Dencing",8,Album,Caught Ship
10527,1,05-12-2011,00-00-0000,2,12164,Let's Get Bloody,10,Album,State Shirt
10528,0,05-12-2011,09-06-2011,3,12171,Bleak Metal,15,Album,New Weird Australia
10529,0,05-12-2011,00-00-0000,0,482,"Live at Cafe OTO, 13 January 2011",1,Live Performance,Shabaka Hutchings / Tony Marsh / Guillaume Viltard Trio with Sebastien Coste
10530,1,05-12-2011,00-00-0000,1,13129,Narcoleptic Insomniac,8,Album,Asthmatic Astronaut
10531,0,05-12-2011,05-12-2011,0,9165,Sí San José,18,Album,Sí San José
10533,1,06-12-2011,29-11-2011,3,28141,netBloc Vol. 35: Occupy Music,20,Album,netBloc Artists
10534,0,06-12-2011,01-07-2010,1,4729,Spring High Spiritual Spree Spray Ray,6,Album,Kuupuu
10535,0,06-12-2011,00-00-0000,3,21767,Attila,18,Album,Short Hand
10536,0,06-12-2011,19-11-2011,0,7265,NO (Midi Version) + midi file & vocal track,3,Album,Skeletons
10538,1,06-12-2011,05-06-2011,0,4577,Live At Grub,11,Album,Senyawa
10547,0,07-12-2011,25-10-2011,0,6151,Live from the Banana Stand,3,Live Performance,The Woolen Men
10549,0,08-12-2011,00-00-0000,0,9646,Darmstadt Essential Repertoire: 12/3/2010,1,Live Performance,S.E.M. Ensemble
10550,0,08-12-2011,00-00-0000,0,4007,Live at ISSUE 2/5/11,1,Live Performance,Charles Gayle
10551,0,08-12-2011,00-00-0000,0,5154,"Live at ISSUE Project Room, 5/26/11",2,Album,Jooklo Duo
10552,0,08-12-2011,11-01-2011,0,3249,Do not write here,2,Album,Ending Satellites
10553,0,08-12-2011,15-03-2011,0,2331,A devasted place where we can dance,2,Album,Ending Satellites
10554,0,08-12-2011,15-05-2011,0,1707,We all are strangers in our own lives,2,Album,Ending Satellites
10555,0,08-12-2011,30-07-2011,2,3142,No hope in codes | No code in hopes,3,Album,Ending Satellites
10556,0,08-12-2011,30-11-2011,2,8974,The long & quiet flight of the pelican,3,Album,Ending Satellites
10559,1,09-12-2011,00-00-0000,2,28122,Live at ISSUE 5/5/2011,3,Album,Starlicker
10560,0,09-12-2011,06-12-2011,0,2479,Live on WFMU with Brian Turner December 6 2011,7,Radio Program,Mueran Humanos
10561,0,09-12-2011,00-00-0000,0,2512,Live at ISSUE 9/20/11,2,Live Performance,John Butcher & Thomas Lehn
10562,1,09-12-2011,00-00-0000,2,9948,Decade in Exile,5,Album,Decade in Exile
10563,0,09-12-2011,00-00-0000,2,22074,A Blameless Land,7,Album,Kevin Bryce
10565,0,09-12-2011,00-00-0000,3,7848,The existence of the light,4,unknown,Sol Rezza
10567,0,09-12-2011,04-12-2011,0,27735,Live on WFMU on Beastin' the Airwaves with Keili December 4 2011,11,Radio Program,Gringo Star
10569,0,09-12-2011,09-12-2011,0,4108,Urgency Renewal,20,Album,Chuck Bettis
10570,0,09-12-2011,06-10-2010,1,298,Pins,4,Album,Blake Freele
10571,0,09-12-2011,09-12-2011,0,4252,Doubleganger,10,Album,Dead Gum
10572,0,09-12-2011,06-03-2010,0,6260,Volume Five,16,Album,New Weird Australia
10573,0,10-12-2011,07-06-2010,0,2170,Volume Six,14,Album,New Weird Australia
10574,2,10-12-2011,08-10-2011,1,6131,JOY,14,Album,Souvenir Driver
10575,0,10-12-2011,10-12-2011,4,27277,Idios Kosmos,13,Album,theAudiologist
10576,0,11-12-2011,19-09-2011,2,8065,Vox,17,Album,New Weird Australia
10577,0,11-12-2011,00-00-0000,0,4085,New Age EP,5,Album,No Zu
10578,0,11-12-2011,06-06-2006,0,2206,"""Dos Locos""",3,Album,The Yes Sirs
10579,0,12-12-2011,12-12-2011,0,2463,A Network of Lines that Intersect,8,Album,Ascetic
10580,0,12-12-2011,26-11-2011,0,3314,Live at WFMU on Terre T's Show Nov 26th 2011,9,Radio Program,The Cynics
10581,0,12-12-2011,00-00-0000,4,29738,"Live on WFMU's Cherry Blossom Clinic, Dec 3rd 2011",8,Radio Program,Barrence Whitfield and The Savages
10582,0,12-12-2011,03-12-2011,0,3344,"Live at WFMU on Terre T's Cherry Blossom Clinic, Dec 3rd 2011",12,Radio Program,Cruddy
10583,0,12-12-2011,03-12-2011,1,30083,"Live at WFMU on Transpacific Sound Paradise, Dec 3rd 2011",14,Radio Program,Sol Okarina
10584,0,12-12-2011,12-11-2011,0,10463,Live at WFMU on Terre T's Cherry Blossom Clinic,8,Album,Barreracudas
10585,0,12-12-2011,11-11-2011,7,96695,Raw Music International: Kisumu Mixtape,18,Album,RawMusicINTL
10592,0,13-12-2011,00-00-0000,2,5386,Distorted Thoughts,31,Album,Krowne
10593,0,13-12-2011,05-12-2011,1,18005,Fuldatax,8,Album,Ralp
10594,0,13-12-2011,01-11-2011,2,8673,Live at WFMU on Dark Night of the Soul with Julie Samhain 2011,9,Radio Program,Black Fortress of Opium
10595,0,13-12-2011,29-11-2011,0,1798,"Live at WFMU on Dark Night of the Soul with Julie November 29, 2011",6,Live Performance,Lydia Ainsworth
10596,0,13-12-2011,01-12-2011,0,5490,"Live at WFMU on Three Chord Monte with Joe Belock December 1, 2011",6,Radio Program,King Louie's Missing Monuments
10597,0,14-12-2011,14-12-2011,1,1280,MASTERBEAST VOLUME 1,16,Album,Radioactive Sparrow & Brown Torpedo
10599,0,14-12-2011,13-12-2011,0,2189,Extraordinary Renditions,21,Album,Acid Police Noise Ensemble
106,0,26-11-2008,01-01-2005,1,767,I,0,Album,Black Pus
10601,0,14-12-2011,00-00-0000,2,4343,at 110 Livingston (with Michelle Boulé),2,Live Performance,Okkyung Lee
10602,0,14-12-2011,00-00-0000,0,7128,Live at ISSUE 6/29/11,1,Live Performance,David Borden
10604,0,14-12-2011,00-00-0000,0,14837,Live at ISSUE 2/5/11,1,Live Performance,Acid Birds
10605,0,15-12-2011,01-03-1993,0,337,Trouble With Ghosts (Revised Version),3,Album,Phantom Payn
10606,0,15-12-2011,01-12-1991,0,1047,"Vol. 1 ""Dig the Squares - They're Ugly""",1,Album,Phantom Payn
10607,0,15-12-2011,01-12-2010,0,1805,Phantom Payn Daze,1,Album,Phantom Payn
10608,1,15-12-2011,12-09-2011,7,21474,Live at WFMU with Liz Berg September 12 2011,6,Radio Program,Noveller
10609,0,15-12-2011,17-11-2011,0,2785,Live on the Three Chord Monte with Joe Belock on WFMU November 17 2011,8,Radio Program,Live Ones
10610,0,15-12-2011,12-12-2011,0,6374,Live at WFMU with Irene Trudel December 12 2011,10,Radio Program,Melaena Cadiz
10611,0,15-12-2011,08-10-2011,1,28284,Live on the Cherry Blossom Clinic with Terre T on WFMU October 8 2011,6,Radio Program,Peter Case
10612,1,15-12-2011,23-10-2011,0,35314,Live on Beastin' the Airwaves with Keili on WFMU October 23 2011,9,Radio Program,Shark?
10615,0,17-12-2011,03-12-2010,0,462,Live at The Red Rattler 2010,1,Live Performance,Stitched Vision
10616,0,17-12-2011,00-00-0000,0,305,Live at The Red Rattler 2010,1,Live Performance,Ambrose Chapel
10617,0,17-12-2011,16-06-2011,1,291,Live at FBi Social 2011,1,Live Performance,Forenzics
10618,0,18-12-2011,00-00-0000,1,543,Live at The Excelsior 2011,1,Album,Axxonn
10619,0,18-12-2011,18-12-2011,0,266,Live at The Excelsior 2011,1,Live Performance,Scattered Order
10620,0,18-12-2011,00-00-0000,1,1772,"""...Through The Cracks"" Mix Vol. 1",4,Album,The Yes Sirs
10625,0,18-12-2011,00-00-0000,0,1190,"""...Through The Cracks"" Mix Vol. 1",1,Album,Secret Dick
10629,0,18-12-2011,00-00-0000,2,1186,Alliance Of Concerned Men,2,Album,Suppression
10635,0,18-12-2011,22-11-2011,0,14671,Sinfonia di Violoncello e AM Radio,2,Album,Joe Merolla
10643,0,19-12-2011,00-00-0000,1,1513,XL,18,Album,Act
10644,0,19-12-2011,00-00-0000,0,991,Muzact,3,Album,Act
10645,0,19-12-2011,19-12-2011,0,2463,Live on New Shit,2,Radio Program,Aim Low
10646,5,19-12-2011,24-12-2003,7,39779,The 8bits of Christmas,8,Album,The 8bitpeoples
10647,0,19-12-2011,00-00-0000,1,15378,With The Unknown Orchestra (1907),1,Album,Edison Concert Band
10648,0,19-12-2011,00-00-0000,2,63673,Holiday Music Selections,3,Album,United States Marine Band
10649,0,19-12-2011,17-12-2011,0,397,live @ open sound 12/17/11,1,Live Performance,Hell Hoarse
10650,0,20-12-2011,00-00-0000,1,35807,Greatest Shits,23,Album,Régis Turner
10652,1,20-12-2011,00-00-0000,0,75139,Holiday Selections from www.cylinder.de,7,Album,The Cylinder Archive
10653,0,20-12-2011,15-09-2011,3,38007,"Maya Solovéy, I:II",12,Album,Maya Solovéy
10654,1,20-12-2011,07-10-2011,24,90180,Wild & You,5,Album,My Bubba & Mi
10656,0,20-12-2011,01-10-2011,3,32329,Free! Music! Sampler - FreeMixter,1,Album,Jose Travieso
10659,0,20-12-2011,10-12-2011,0,4657,"Live at WFMU on The Cherry Blossom Clinic with Terre T December 10, 2011",9,Radio Program,Happy Refugees
10660,0,20-12-2011,31-12-2011,3,3229,Flourish,23,Album,Discount Fireworks
10661,2,20-12-2011,00-00-0000,8,122579,Six,5,Album,Blue Ducks
10662,1,20-12-2011,16-12-2011,3,64645,"Live at WFMU on The Long Rally with Scott McDowell December 16, 2011",4,Radio Program,Cian Nugent
10663,0,20-12-2011,20-12-2011,9,11851,Grande,5,Album,Discount Fireworks
10664,0,20-12-2011,30-10-2011,1,19919,"Live at WFMU on Beastin' the Airwaves with Keili! October 30, 2011",7,Radio Program,EULA
10668,0,20-12-2011,13-12-2011,0,5683,Experiments in Punk Pedagogy / Live at The New School,9,Live Performance,Prof. Rapps' Punk & Noise Class
10669,0,20-12-2011,20-12-2011,0,13868,Voilà,1,Album,Les Oreilles
10670,0,21-12-2011,00-00-0000,0,64492,Nighty Night,1,Album,8in8
10674,0,21-12-2011,00-00-0000,0,17695,Eggy EP,3,Album,Trailblazer
10681,0,21-12-2011,00-00-0000,0,26651,Volume 2,11,Album,Krebs
10682,0,22-12-2011,17-12-2011,0,1554,Midnight Signal,1,Live Performance,Telegraphy
10695,0,22-12-2011,00-00-0000,2,39666,yepa,4,Album,reed blue & exteenager
10696,1,23-12-2011,11-11-2002,9,111973,Christmas Carols And Songs,14,Album,IKOS David Clifton with the choirs of Peterborough Cathedral
10697,0,23-12-2011,00-00-0000,8,30161,Christmas EP,3,Album,Rue Royale
10698,1,23-12-2011,27-11-2011,0,13475,Merry Christmas Darling,1,Album,Ann Alee
10699,0,23-12-2011,11-12-2009,1,61775,Christmas Candy from The Netherlands,9,Album,coverclub.nl
107,1,26-11-2008,01-03-2008,1,2972,4: All Aboard the Magic Pus,0,Album,Black Pus
1070,0,04-12-2008,25-06-2007,0,708,Live at WFMU on Liz Berg's Show on 6/25/2007,1,Radio Program,Blanketship
10700,1,23-12-2011,25-12-2009,1,39223,An Album for Christ,3,Album,R.Tists for Christmas
